isHome,shotType,situation,bodyPart,goalMouthLocation,goalMouthCoordinates,blockCoordinates,xg,xgot,id,time,addedTime,timeSeconds,draw,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,goalType,match_id,match_date,player_name,player_position,player_id,shot_x,shot_y
False,block,assisted,left-foot,low-right,"{""x"": 0, ""y"": 45.5, ""z"": 19}","{""x"": 8, ""y"": 65.3, ""z"": 0}",0.033286720514297,0.0,3872097,49,,2919,"{""start"": {""x"": 68.3, ""y"": 9.4}, ""block"": {""x"": 65.3, ""y"": 8}, ""end"": {""x"": 54.5, ""y"": 0}, ""goal"": {""x"": 54.5, ""y"": 81}}",42,2481,219,shot,,12437004,2024-10-05,Tyler Dibling,M,1174472,9.4,68.3
True,block,assisted,right-foot,low-centre,"{""x"": 0, ""y"": 50.6, ""z"": 19}","{""x"": 12.3, ""y"": 41.9, ""z"": 0}",0.022955125197768,0.0,4090767,49,,2925,"{""start"": {""x"": 37.8, ""y"": 18.9}, ""block"": {""x"": 41.9, ""y"": 12.3}, ""end"": {""x"": 49.4, ""y"": 0}, ""goal"": {""x"": 49.4, ""y"": 81}}",42,2475,225,shot,,12436496,2024-11-25,Alexander Isak,F,823941,18.9,37.8
True,block,assisted,right-foot,low-left,"{""x"": 0, ""y"": 52.8, ""z"": 19}","{""x"": 6.8, ""y"": 39, ""z"": 0}",0.110152579844,0.0,4197956,49,,2927,"{""start"": {""x"": 36, ""y"": 9.3}, ""block"": {""x"": 39, ""y"": 6.8}, ""end"": {""x"": 47.2, ""y"": 0}, ""goal"": {""x"": 47.2, ""y"": 81}}",42,2473,227,shot,,12436472,2024-12-27,Leandro Trossard,F,135666,9.3,36.0
False,block,assisted,right-foot,low-centre,"{""x"": 0, ""y"": 50.7, ""z"": 19}","{""x"": 8.9, ""y"": 50, ""z"": 0}",0.12445864081383,0.0,4127349,49,,2928,"{""start"": {""x"": 50.1, ""y"": 10.2}, ""block"": {""x"": 50, ""y"": 8.9}, ""end"": {""x"": 49.3, ""y"": 0}, ""goal"": {""x"": 49.3, ""y"": 81}}",42,2472,228,shot,,12436972,2024-12-04,Chris Wood,F,50480,10.2,50.1
True,block,assisted,right-foot,low-centre,"{""x"": 0, ""y"": 51.8, ""z"": 19}","{""x"": 13.8, ""y"": 37.7, ""z"": 0}",0.02655627951026,0.0,3842352,49,,2931,"{""start"": {""x"": 35.4, ""y"": 15.8}, ""block"": {""x"": 37.7, ""y"": 13.8}, ""end"": {""x"": 48.2, ""y"": 0}, ""goal"": {""x"": 48.2, ""y"": 81}}",42,2469,231,shot,,12436993,2024-09-29,Jack Clarke,M,921005,15.8,35.4
True,block,assisted,left-foot,low-centre,"{""x"": 0, ""y"": 49.5, ""z"": 19}","{""x"": 9.3, ""y"": 44, ""z"": 0}",0.050216544419527,0.0,4485521,49,,2932,"{""start"": {""x"": 37.8, ""y"": 18.3}, ""block"": {""x"": 44, ""y"": 9.3}, ""end"": {""x"": 50.5, ""y"": 0}, ""goal"": {""x"": 50.5, ""y"": 81}}",42,2468,232,shot,,12436627,2025-02-23,Omar Marmoush,F,873554,18.3,37.8
False,block,set-piece,head,low-left,"{""x"": 0, ""y"": 52, ""z"": 19}","{""x"": 8.1, ""y"": 51.3, ""z"": 0}",0.061786778271198,0.0,4325244,49,,2935,"{""start"": {""x"": 51.9, ""y"": 9.7}, ""block"": {""x"": 51.3, ""y"": 8.1}, ""end"": {""x"": 48, ""y"": 0}, ""goal"": {""x"": 48, ""y"": 81}}",42,2465,235,shot,,12436891,2025-01-25,Nikola Milenković,D,836168,9.7,51.9
True,block,assisted,left-foot,low-right,"{""x"": 0, ""y"": 46.3, ""z"": 19}","{""x"": 12.3, ""y"": 53.8, ""z"": 0}",0.21751897037029,0.0,4181035,49,,2937,"{""start"": {""x"": 53.8, ""y"": 14.4}, ""block"": {""x"": 53.8, ""y"": 12.3}, ""end"": {""x"": 53.7, ""y"": 0}, ""goal"": {""x"": 53.7, ""y"": 81}}",42,2463,237,shot,,12436467,2024-12-21,Ali Al-Hamadi,F,1010010,14.4,53.8
True,block,assisted,left-foot,low-right,"{""x"": 0, ""y"": 46.6, ""z"": 19}","{""x"": 10.7, ""y"": 42.6, ""z"": 0}",0.092847622931004,0.0,4027969,49,,2937,"{""start"": {""x"": 39.5, ""y"": 13.8}, ""block"": {""x"": 42.6, ""y"": 10.7}, ""end"": {""x"": 53.4, ""y"": 0}, ""goal"": {""x"": 53.4, ""y"": 81}}",42,2463,237,shot,,12436485,2024-11-09,Rayan Aït-Nouri,M,931278,13.8,39.5
False,block,regular,right-foot,low-right,"{""x"": 0, ""y"": 48, ""z"": 19}","{""x"": 21.1, ""y"": 67.3, ""z"": 0}",0.013949156738818,0.0,4331438,50,,2943,"{""start"": {""x"": 68.2, ""y"": 22.3}, ""block"": {""x"": 67.3, ""y"": 21.1}, ""end"": {""x"": 52, ""y"": 0}, ""goal"": {""x"": 52, ""y"": 81}}",41,2457,243,shot,,12436899,2025-01-26,Bruno Fernandes,M,288205,22.3,68.2
False,block,regular,right-foot,low-centre,"{""x"": 0, ""y"": 49.8, ""z"": 19}","{""x"": 5.8, ""y"": 34.1, ""z"": 0}",0.030594483017921,0.0,4124351,45,5.0,2947,"{""start"": {""x"": 31.3, ""y"": 6.8}, ""block"": {""x"": 34.1, ""y"": 5.8}, ""end"": {""x"": 50.2, ""y"": 0}, ""goal"": {""x"": 50.2, ""y"": 81}}",1,2453,247,shot,,12436966,2024-12-03,Tomáš Souček,M,799041,6.8,31.3
True,block,regular,right-foot,low-centre,"{""x"": 0, ""y"": 49.9, ""z"": 19}","{""x"": 11.9, ""y"": 53.2, ""z"": 0}",0.090869605541229,0.0,5000795,50,,2948,"{""start"": {""x"": 53.6, ""y"": 13.2}, ""block"": {""x"": 53.2, ""y"": 11.9}, ""end"": {""x"": 50.1, ""y"": 0}, ""goal"": {""x"": 50.1, ""y"": 81}}",41,2452,248,shot,,12436542,2025-05-25,João Gomes,M,1015267,13.2,53.6
True,block,regular,left-foot,low-centre,"{""x"": 0, ""y"": 49.3, ""z"": 19}","{""x"": 5.9, ""y"": 44.2, ""z"": 0}",0.2207171022892,0.0,3760563,50,,2948,"{""start"": {""x"": 39.5, ""y"": 10.2}, ""block"": {""x"": 44.2, ""y"": 5.9}, ""end"": {""x"": 50.7, ""y"": 0}, ""goal"": {""x"": 50.7, ""y"": 81}}",41,2452,248,shot,,12436933,2024-09-14,Jacob Ramsey,M,975937,10.2,39.5
True,block,corner,left-foot,low-centre,"{""x"": 0, ""y"": 48.5, ""z"": 19}","{""x"": 8.9, ""y"": 43, ""z"": 0}",0.033103860914707,0.0,4077019,50,,2950,"{""start"": {""x"": 35.6, ""y"": 16.6}, ""block"": {""x"": 43, ""y"": 8.9}, ""end"": {""x"": 51.5, ""y"": 0}, ""goal"": {""x"": 51.5, ""y"": 81}}",41,2450,250,shot,,12436493,2024-11-23,Ian Maatsen,D,976263,16.6,35.6
False,block,fast-break,left-foot,low-right,"{""x"": 0, ""y"": 47.6, ""z"": 19}","{""x"": 16.3, ""y"": 63.2, ""z"": 0}",0.038521435111761,0.0,4165766,50,,2952,"{""start"": {""x"": 64.9, ""y"": 18.9}, ""block"": {""x"": 63.2, ""y"": 16.3}, ""end"": {""x"": 52.4, ""y"": 0}, ""goal"": {""x"": 52.4, ""y"": 81}}",41,2448,252,shot,,12436451,2024-12-15,Amad Diallo,F,971037,18.9,64.9
True,block,corner,left-foot,low-centre,"{""x"": 0, ""y"": 51.5, ""z"": 19}","{""x"": 7.2, ""y"": 45.8, ""z"": 0}",0.12930905818939,0.0,4077060,50,,2952,"{""start"": {""x"": 44.6, ""y"": 10.6}, ""block"": {""x"": 45.8, ""y"": 7.2}, ""end"": {""x"": 48.5, ""y"": 0}, ""goal"": {""x"": 48.5, ""y"": 81}}",41,2448,252,shot,,12436493,2024-11-23,Ollie Watkins,F,555386,10.6,44.6
False,block,assisted,right-foot,low-centre,"{""x"": 0, ""y"": 51, ""z"": 19}","{""x"": 20.3, ""y"": 49.1, ""z"": 0}",0.033786509186029,0.0,4503890,50,,2953,"{""start"": {""x"": 49.1, ""y"": 21.3}, ""block"": {""x"": 49.1, ""y"": 20.3}, ""end"": {""x"": 49, ""y"": 0}, ""goal"": {""x"": 49, ""y"": 81}}",41,2447,253,shot,,12436991,2025-02-26,Liam Delap,F,997087,21.3,49.1
False,block,assisted,right-foot,low-centre,"{""x"": 0, ""y"": 50.6, ""z"": 19}","{""x"": 11.5, ""y"": 67.3, ""z"": 0}",0.022317938506603,0.0,4476882,50,,2953,"{""start"": {""x"": 69.2, ""y"": 12.7}, ""block"": {""x"": 67.3, ""y"": 11.5}, ""end"": {""x"": 49.4, ""y"": 0}, ""goal"": {""x"": 49.4, ""y"": 81}}",41,2447,253,shot,,12436958,2025-02-22,Marshall Munetsi,M,894733,12.7,69.2
False,block,assisted,left-foot,low-left,"{""x"": 0, ""y"": 52.8, ""z"": 19}","{""x"": 14.1, ""y"": 56.7, ""z"": 0}",0.046682838350534,0.0,4278448,50,,2953,"{""start"": {""x"": 60.9, ""y"": 20.4}, ""block"": {""x"": 56.7, ""y"": 14.1}, ""end"": {""x"": 47.2, ""y"": 0}, ""goal"": {""x"": 47.2, ""y"": 81}}",41,2447,253,shot,,12436511,2025-01-15,Heung-min Son,F,111505,20.4,60.9
True,block,assisted,left-foot,low-left,"{""x"": 0, ""y"": 52.7, ""z"": 19}","{""x"": 17.2, ""y"": 65, ""z"": 0}",0.0201770439744,0.0,4207929,45,5.0,2954,"{""start"": {""x"": 66, ""y"": 18.2}, ""block"": {""x"": 65, ""y"": 17.2}, ""end"": {""x"": 47.3, ""y"": 0}, ""goal"": {""x"": 47.3, ""y"": 81}}",1,2446,254,shot,,12436530,2024-12-30,Leon Bailey,M,808590,18.2,66.0
False,block,corner,head,low-right,"{""x"": 0, ""y"": 46.4, ""z"": 19}","{""x"": 5.6, ""y"": 50, ""z"": 0}",0.18554818630219,0.0,4913423,50,,2956,"{""start"": {""x"": 49.9, ""y"": 5.7}, ""block"": {""x"": 50, ""y"": 5.6}, ""end"": {""x"": 53.6, ""y"": 0}, ""goal"": {""x"": 53.6, ""y"": 81}}",41,2444,256,shot,,12436566,2025-05-10,Beto,F,987489,5.7,49.9
True,block,assisted,left-foot,low-centre,"{""x"": 0, ""y"": 50.2, ""z"": 19}","{""x"": 4.2, ""y"": 56.3, ""z"": 0}",0.10267325490713,0.0,5000793,50,,2956,"{""start"": {""x"": 65, ""y"": 9.9}, ""block"": {""x"": 56.3, ""y"": 4.2}, ""end"": {""x"": 49.8, ""y"": 0}, ""goal"": {""x"": 49.8, ""y"": 81}}",41,2444,256,shot,,12436548,2025-05-25,Mohamed Salah,M,159665,9.9,65.0
False,block,regular,right-foot,low-right,"{""x"": 0, ""y"": 48, ""z"": 19}","{""x"": 10.3, ""y"": 55.1, ""z"": 0}",0.026785627007484,0.0,3796318,50,,2960,"{""start"": {""x"": 58.5, ""y"": 21.9}, ""block"": {""x"": 55.1, ""y"": 10.3}, ""end"": {""x"": 52, ""y"": 0}, ""goal"": {""x"": 52, ""y"": 81}}",41,2440,260,shot,,12436969,2024-09-21,Antoine Semenyo,M,934354,21.9,58.5
False,block,set-piece,left-foot,low-left,"{""x"": 0, ""y"": 52.1, ""z"": 19}","{""x"": 6.7, ""y"": 46.4, ""z"": 0}",0.069775097072124,0.0,4555518,50,,2961,"{""start"": {""x"": 45.2, ""y"": 12}, ""block"": {""x"": 46.4, ""y"": 6.7}, ""end"": {""x"": 47.9, ""y"": 0}, ""goal"": {""x"": 47.9, ""y"": 81}}",41,2439,261,shot,,12437012,2025-03-08,Abdoulaye Doucouré,M,96535,12.0,45.2
True,block,regular,right-foot,low-centre,"{""x"": 0, ""y"": 49.1, ""z"": 19}","{""x"": 24.2, ""y"": 35.6, ""z"": 0}",0.012103212997317,0.0,3962756,50,,2965,"{""start"": {""x"": 34.3, ""y"": 26.2}, ""block"": {""x"": 35.6, ""y"": 24.2}, ""end"": {""x"": 50.9, ""y"": 0}, ""goal"": {""x"": 50.9, ""y"": 81}}",41,2435,265,shot,,12437041,2024-10-26,Youri Tielemans,M,331737,26.2,34.3
False,block,regular,right-foot,high-left,"{""x"": 0, ""y"": 52.6, ""z"": 20.8}","{""x"": 18.1, ""y"": 46.7, ""z"": 0}",0.024327240884304,0.0,4448771,50,,2966,"{""start"": {""x"": 47, ""y"": 19.7}, ""block"": {""x"": 46.7, ""y"": 18.1}, ""end"": {""x"": 47.4, ""y"": 0}, ""goal"": {""x"": 47.4, ""y"": 79.2}}",41,2434,266,shot,,12436945,2025-02-16,André,M,1035996,19.7,47.0
True,block,assisted,left-foot,low-centre,"{""x"": 0, ""y"": 50.8, ""z"": 19}","{""x"": 7.5, ""y"": 46.2, ""z"": 0}",0.12597569823265,0.0,3663046,50,,2967,"{""start"": {""x"": 45.8, ""y"": 8.5}, ""block"": {""x"": 46.2, ""y"": 7.5}, ""end"": {""x"": 49.2, ""y"": 0}, ""goal"": {""x"": 49.2, ""y"": 81}}",41,2433,267,shot,,12436884,2024-08-25,Antoine Semenyo,M,934354,8.5,45.8
True,block,regular,right-foot,low-centre,"{""x"": 0, ""y"": 50.2, ""z"": 19}","{""x"": 9, ""y"": 64.3, ""z"": 0}",0.05598895996809,0.0,4195743,50,,2968,"{""start"": {""x"": 71.1, ""y"": 13.3}, ""block"": {""x"": 64.3, ""y"": 9}, ""end"": {""x"": 49.8, ""y"": 0}, ""goal"": {""x"": 49.8, ""y"": 81}}",41,2432,268,shot,,12436477,2024-12-26,Jacob Murphy,F,372336,13.3,71.1
False,block,free-kick,right-foot,low-centre,"{""x"": 0, ""y"": 50.7, ""z"": 19}","{""x"": 16.2, ""y"": 45.1, ""z"": 0}",0.066217549145222,0.0,4113165,50,,2969,"{""start"": {""x"": 42.9, ""y"": 24.7}, ""block"": {""x"": 45.1, ""y"": 16.2}, ""end"": {""x"": 49.3, ""y"": 0}, ""goal"": {""x"": 49.3, ""y"": 81}}",41,2431,269,shot,,12436505,2024-12-01,Jesper Lindstrøm,M,947929,24.7,42.9
False,block,assisted,left-foot,low-left,"{""x"": 0, ""y"": 51.9, ""z"": 19}","{""x"": 5, ""y"": 41, ""z"": 0}",0.06355794519186,0.0,4324912,50,,2971,"{""start"": {""x"": 39, ""y"": 6.4}, ""block"": {""x"": 41, ""y"": 5}, ""end"": {""x"": 48.1, ""y"": 0}, ""goal"": {""x"": 48.1, ""y"": 81}}",41,2429,271,shot,,12436909,2025-01-25,Gabriel Magalhães,D,869792,6.4,39.0
False,block,fast-break,right-foot,low-centre,"{""x"": 0, ""y"": 49.8, ""z"": 19}","{""x"": 7.3, ""y"": 57.4, ""z"": 0}",0.21989624202251,0.0,4890152,50,,2972,"{""start"": {""x"": 59.9, ""y"": 9.9}, ""block"": {""x"": 57.4, ""y"": 7.3}, ""end"": {""x"": 50.2, ""y"": 0}, ""goal"": {""x"": 50.2, ""y"": 81}}",41,2428,272,shot,,12436561,2025-05-05,Chris Wood,F,50480,9.9,59.9
False,block,corner,left-foot,low-centre,"{""x"": 0, ""y"": 51.7, ""z"": 19}","{""x"": 8.6, ""y"": 46, ""z"": 0}",0.04228075966239,0.0,3613366,50,,2973,"{""start"": {""x"": 43.2, ""y"": 19.5}, ""block"": {""x"": 46, ""y"": 8.6}, ""end"": {""x"": 48.3, ""y"": 0}, ""goal"": {""x"": 48.3, ""y"": 81}}",41,2427,273,shot,,12436879,2024-08-18,Adam Wharton,M,1109771,19.5,43.2
True,block,corner,head,low-left,"{""x"": 0, ""y"": 52.9, ""z"": 19}","{""x"": 3.3, ""y"": 50.2, ""z"": 0}",0.24195703864098,0.0,4553510,50,,2976,"{""start"": {""x"": 50.7, ""y"": 3.8}, ""block"": {""x"": 50.2, ""y"": 3.3}, ""end"": {""x"": 47.1, ""y"": 0}, ""goal"": {""x"": 47.1, ""y"": 81}}",41,2424,276,shot,,12437000,2025-03-08,Ismaïla Sarr,F,845286,3.8,50.7
False,block,corner,right-foot,low-left,"{""x"": 0, ""y"": 53.1, ""z"": 19}","{""x"": 4.5, ""y"": 56.7, ""z"": 0}",0.031142456457019,0.0,4324822,50,,2976,"{""start"": {""x"": 65.4, ""y"": 8.5}, ""block"": {""x"": 56.7, ""y"": 4.5}, ""end"": {""x"": 46.9, ""y"": 0}, ""goal"": {""x"": 46.9, ""y"": 81}}",41,2424,276,shot,,12436891,2025-01-25,Jota Silva,F,1011895,8.5,65.4
False,block,regular,right-foot,low-centre,"{""x"": 0, ""y"": 49.7, ""z"": 19}","{""x"": 10.2, ""y"": 66.8, ""z"": 0}",0.037368562072515,0.0,3970061,45,5.0,2977,"{""start"": {""x"": 70.5, ""y"": 12.5}, ""block"": {""x"": 66.8, ""y"": 10.2}, ""end"": {""x"": 50.3, ""y"": 0}, ""goal"": {""x"": 50.3, ""y"": 81}}",1,2423,277,shot,,12437046,2024-10-27,Brennan Johnson,F,1085180,12.5,70.5
True,block,assisted,right-foot,low-centre,"{""x"": 0, ""y"": 49.8, ""z"": 19}","{""x"": 9.9, ""y"": 34.7, ""z"": 0}",0.045181721448898,0.0,4773179,50,,2979,"{""start"": {""x"": 31.6, ""y"": 11.9}, ""block"": {""x"": 34.7, ""y"": 9.9}, ""end"": {""x"": 50.2, ""y"": 0}, ""goal"": {""x"": 50.2, ""y"": 81}}",41,2421,279,shot,,12437031,2025-04-16,Harvey Barnes,F,855647,11.9,31.6
True,block,assisted,left-foot,low-left,"{""x"": 0, ""y"": 54.7, ""z"": 19}","{""x"": 7, ""y"": 34.1, ""z"": 0}",0.035697996616364,0.0,4484148,45,5.0,2980,"{""start"": {""x"": 31.8, ""y"": 8.4}, ""block"": {""x"": 34.1, ""y"": 7}, ""end"": {""x"": 45.3, ""y"": 0}, ""goal"": {""x"": 45.3, ""y"": 81}}",1,2420,280,shot,,12436963,2025-02-23,Alexander Isak,F,823941,8.4,31.8
True,block,assisted,right-foot,low-centre,"{""x"": 0, ""y"": 49.9, ""z"": 19}","{""x"": 19, ""y"": 65.9, ""z"": 0}",0.024128278717399,0.0,4218546,50,,2983,"{""start"": {""x"": 70.6, ""y"": 24.7}, ""block"": {""x"": 65.9, ""y"": 19}, ""end"": {""x"": 50.1, ""y"": 0}, ""goal"": {""x"": 50.1, ""y"": 81}}",41,2417,283,shot,,12436419,2025-01-04,Cheick Doucouré,M,906047,24.7,70.6
True,block,regular,left-foot,low-centre,"{""x"": 0, ""y"": 50, ""z"": 19}","{""x"": 12.7, ""y"": 46.9, ""z"": 0}",0.045444890856743,0.0,4441635,50,,2985,"{""start"": {""x"": 44.2, ""y"": 24}, ""block"": {""x"": 46.9, ""y"": 12.7}, ""end"": {""x"": 50, ""y"": 0}, ""goal"": {""x"": 50, ""y"": 81}}",41,2415,285,shot,,12436956,2025-02-15,Lucas Paquetá,M,839981,24.0,44.2
False,block,assisted,right-foot,low-centre,"{""x"": 0, ""y"": 51.2, ""z"": 19}","{""x"": 10.2, ""y"": 39.5, ""z"": 0}",0.062957666814327,0.0,4204575,50,,2987,"{""start"": {""x"": 36.8, ""y"": 13.2}, ""block"": {""x"": 39.5, ""y"": 10.2}, ""end"": {""x"": 48.8, ""y"": 0}, ""goal"": {""x"": 48.8, ""y"": 81}}",41,2413,287,shot,,12436513,2024-12-29,Luis Díaz,F,883537,13.2,36.8
False,block,assisted,left-foot,low-centre,"{""x"": 0, ""y"": 50.7, ""z"": 19}","{""x"": 8, ""y"": 49.5, ""z"": 0}",0.13725036382675,0.0,4880639,50,,2988,"{""start"": {""x"": 49.7, ""y"": 17.8}, ""block"": {""x"": 49.5, ""y"": 8}, ""end"": {""x"": 49.3, ""y"": 0}, ""goal"": {""x"": 49.3, ""y"": 81}}",41,2412,288,shot,,12436560,2025-05-04,Mason Mount,M,836694,17.8,49.7
True,block,assisted,left-foot,low-centre,"{""x"": 0, ""y"": 51.4, ""z"": 19}","{""x"": 8.8, ""y"": 35.7, ""z"": 0}",0.037737961858511,0.0,4963296,50,,2989,"{""start"": {""x"": 31.3, ""y"": 11.8}, ""block"": {""x"": 35.7, ""y"": 8.8}, ""end"": {""x"": 48.6, ""y"": 0}, ""goal"": {""x"": 48.6, ""y"": 81}}",41,2411,289,shot,,12436585,2025-05-18,Myles Lewis-Skelly,D,1423711,11.8,31.3
False,block,throw-in-set-piece,right-foot,low-centre,"{""x"": 0, ""y"": 50, ""z"": 19}","{""x"": 3.2, ""y"": 49.3, ""z"": 0}",0.3374117910862,0.0,4773117,45,5.0,2989,"{""start"": {""x"": 48.9, ""y"": 4.8}, ""block"": {""x"": 49.3, ""y"": 3.2}, ""end"": {""x"": 50, ""y"": 0}, ""goal"": {""x"": 50, ""y"": 81}}",1,2411,289,shot,,12437031,2025-04-16,Jean-Philippe Mateta,F,848276,4.8,48.9
False,block,assisted,left-foot,low-centre,"{""x"": 0, ""y"": 50.9, ""z"": 19}","{""x"": 13.1, ""y"": 69.9, ""z"": 0}",0.015512595884502,0.0,4924072,50,,2991,"{""start"": {""x"": 72, ""y"": 14.4}, ""block"": {""x"": 69.9, ""y"": 13.1}, ""end"": {""x"": 49.1, ""y"": 0}, ""goal"": {""x"": 49.1, ""y"": 81}}",41,2409,291,shot,,12436568,2025-05-11,Bukayo Saka,F,934235,14.4,72.0
True,block,assisted,left-foot,low-right,"{""x"": 0, ""y"": 46.2, ""z"": 2.8}","{""x"": 14.5, ""y"": 55.1, ""z"": 0}",0.026233620941639,0.0,4377225,50,,2994,"{""start"": {""x"": 57.3, ""y"": 25}, ""block"": {""x"": 55.1, ""y"": 14.5}, ""end"": {""x"": 53.8, ""y"": 0}, ""goal"": {""x"": 53.8, ""y"": 97.2}}",41,2406,294,shot,,12436919,2025-02-03,Cole Palmer,M,982780,25.0,57.3
False,block,corner,right-foot,low-left,"{""x"": 0, ""y"": 54.2, ""z"": 19}","{""x"": 8, ""y"": 54.3, ""z"": 0}",0.017796393483877,0.0,4292555,50,,2994,"{""start"": {""x"": 67.1, ""y"": 19.2}, ""block"": {""x"": 54.3, ""y"": 8}, ""end"": {""x"": 45.8, ""y"": 0}, ""goal"": {""x"": 45.8, ""y"": 81}}",41,2406,294,shot,,12436440,2025-01-18,Dominik Szoboszlai,M,869856,19.2,67.1
False,block,fast-break,left-foot,low-centre,"{""x"": 0, ""y"": 50.2, ""z"": 19}","{""x"": 13.3, ""y"": 52.2, ""z"": 0}",0.10595905780792,0.0,4291480,50,,2995,"{""start"": {""x"": 52.6, ""y"": 15.8}, ""block"": {""x"": 52.2, ""y"": 13.3}, ""end"": {""x"": 49.8, ""y"": 0}, ""goal"": {""x"": 49.8, ""y"": 81}}",41,2405,295,shot,,12436885,2025-01-18,Ryan Christie,M,322391,15.8,52.6
False,block,assisted,left-foot,low-centre,"{""x"": 0, ""y"": 49.9, ""z"": 19}","{""x"": 15.1, ""y"": 67.9, ""z"": 0}",0.01894892193377,0.0,3798118,50,,2995,"{""start"": {""x"": 69.6, ""y"": 16.6}, ""block"": {""x"": 67.9, ""y"": 15.1}, ""end"": {""x"": 50.1, ""y"": 0}, ""goal"": {""x"": 50.1, ""y"": 81}}",41,2405,295,shot,,12436962,2024-09-21,Amad Diallo,F,971037,16.6,69.6
False,block,assisted,left-foot,low-right,"{""x"": 0, ""y"": 47.5, ""z"": 19}","{""x"": 13.3, ""y"": 35.9, ""z"": 0}",0.025580048561096,0.0,4712879,50,,2999,"{""start"": {""x"": 34.2, ""y"": 14.7}, ""block"": {""x"": 35.9, ""y"": 13.3}, ""end"": {""x"": 52.5, ""y"": 0}, ""goal"": {""x"": 52.5, ""y"": 81}}",41,2401,299,shot,,12436606,2025-04-06,Joe Aribo,M,818073,14.7,34.2
False,block,assisted,left-foot,low-centre,"{""x"": 0, ""y"": 51.4, ""z"": 19}","{""x"": 9.7, ""y"": 48.7, ""z"": 0}",0.17488674819469,0.0,4281249,51,,3000,"{""start"": {""x"": 48.8, ""y"": 13.1}, ""block"": {""x"": 48.7, ""y"": 9.7}, ""end"": {""x"": 48.6, ""y"": 0}, ""goal"": {""x"": 48.6, ""y"": 81}}",40,2400,300,shot,,12436524,2025-01-16,Simon Adingra,M,1110842,13.1,48.8
False,block,assisted,right-foot,low-right,"{""x"": 0, ""y"": 48.1, ""z"": 19}","{""x"": 17.7, ""y"": 57.8, ""z"": 0}",0.027316147461534,0.0,4130313,51,,3000,"{""start"": {""x"": 60.5, ""y"": 26}, ""block"": {""x"": 57.8, ""y"": 17.7}, ""end"": {""x"": 51.9, ""y"": 0}, ""goal"": {""x"": 51.9, ""y"": 81}}",40,2400,300,shot,,13015216,2024-12-05,Yves Bissouma,M,844842,26.0,60.5
False,block,assisted,left-foot,high-left,"{""x"": 0, ""y"": 52.3, ""z"": 20.8}","{""x"": 12.3, ""y"": 62.8, ""z"": 0}",0.030726572498679,0.0,4218551,51,,3002,"{""start"": {""x"": 64.5, ""y"": 13.8}, ""block"": {""x"": 62.8, ""y"": 12.3}, ""end"": {""x"": 47.7, ""y"": 0}, ""goal"": {""x"": 47.7, ""y"": 79.2}}",40,2398,302,shot,,12436508,2025-01-04,Mohammed Kudus,M,905163,13.8,64.5
False,block,regular,right-foot,low-centre,"{""x"": 0, ""y"": 48.8, ""z"": 19}","{""x"": 7, ""y"": 66.2, ""z"": 0}",0.033316724002361,0.0,4703696,51,,3003,"{""start"": {""x"": 68.5, ""y"": 8}, ""block"": {""x"": 66.2, ""y"": 7}, ""end"": {""x"": 51.2, ""y"": 0}, ""goal"": {""x"": 51.2, ""y"": 81}}",40,2397,303,shot,,12436601,2025-04-05,João Gomes,M,1015267,8.0,68.5
True,block,assisted,right-foot,low-left,"{""x"": 0, ""y"": 52.1, ""z"": 19}","{""x"": 16.6, ""y"": 46.6, ""z"": 0}",0.041166864335537,0.0,4597327,51,,3005,"{""start"": {""x"": 46.4, ""y"": 18.7}, ""block"": {""x"": 46.6, ""y"": 16.6}, ""end"": {""x"": 47.9, ""y"": 0}, ""goal"": {""x"": 47.9, ""y"": 81}}",40,2395,305,shot,,12437023,2025-03-16,Willian,F,31417,18.7,46.4
True,block,assisted,right-foot,low-centre,"{""x"": 0, ""y"": 50.9, ""z"": 19}","{""x"": 9.8, ""y"": 66.6, ""z"": 0}",0.041587226092815,0.0,3653845,51,,3013,"{""start"": {""x"": 69.8, ""y"": 11.6}, ""block"": {""x"": 66.6, ""y"": 9.8}, ""end"": {""x"": 49.1, ""y"": 0}, ""goal"": {""x"": 49.1, ""y"": 81}}",40,2387,313,shot,,12436894,2024-08-24,Adama Traoré,F,286165,11.6,69.8
True,block,assisted,left-foot,low-left,"{""x"": 0, ""y"": 52.5, ""z"": 19}","{""x"": 7.6, ""y"": 63.2, ""z"": 0}",0.056230902671814,0.0,4555519,51,,3014,"{""start"": {""x"": 67.5, ""y"": 9.7}, ""block"": {""x"": 63.2, ""y"": 7.6}, ""end"": {""x"": 47.5, ""y"": 0}, ""goal"": {""x"": 47.5, ""y"": 81}}",40,2386,314,shot,,12437012,2025-03-08,João Gomes,M,1015267,9.7,67.5
True,block,corner,right-foot,low-centre,"{""x"": 0, ""y"": 50.3, ""z"": 19}","{""x"": 13.7, ""y"": 60.8, ""z"": 0}",0.026931867003441,0.0,4553416,51,,3018,"{""start"": {""x"": 68.7, ""y"": 23.4}, ""block"": {""x"": 60.8, ""y"": 13.7}, ""end"": {""x"": 49.7, ""y"": 0}, ""goal"": {""x"": 49.7, ""y"": 81}}",40,2382,318,shot,,12437000,2025-03-08,Chris Richards,D,931844,23.4,68.7
